,species_1,species_2,jaccard_count,jaccard_norm,jaccard_diff
105,acinetobacter_baumannii,staphylococcus_haemolyticus,0.6142928114604099,0.7055550868084288,-0.0912622753480189
237,legionella_pneumophila,streptococcus_salivarius,0.6150334563191795,0.7366502592611868,-0.12161680294200727
91,streptococcus_suis,staphylococcus_haemolyticus,0.6214323636830376,0.6374794041193133,-0.016047040436275695
420,staphylococcus_epidermidis,streptococcus_suis,0.6221157999902023,0.6319022301745185,-0.009786430184316242
621,staphylococcus_pseudintermedius,streptococcus_mitis,0.6228743578143688,0.6694616846840045,-0.046587326869635626
450,bacillus_cereus,acinetobacter_baumannii,0.6239510071423263,0.7096943242581777,-0.08574331711585137
610,staphylococcus_pseudintermedius,acinetobacter_baumannii,0.6241617223177622,0.7638416228826792,-0.13967990056491697
619,staphylococcus_pseudintermedius,staphylococcus_pyogenes,0.624790262720576,0.7125003163146825,-0.08771005359410644
16,streptococcus_salivarius,staphylococcus_aureus,0.6253146397310481,0.6525488759554633,-0.02723423622441523
430,staphylococcus_epidermidis,staphylococcus_pyogenes,0.625439515973956,0.6934547640381603,-0.06801524806420434
587,enterococcus_faecium,streptococcus_mitis,0.625675024974307,0.764312009675421,-0.13863698470111396
458,bacillus_cereus,clostridioides_difficile,0.6303450376761254,0.6784865452271798,-0.0481415075510544
141,klebsiella_pneumoniae,stenotrophomonas_maltophilia,0.631062448333603,0.6157053087645338,0.015357139569069256
21,streptococcus_pneumoniae,staphylococcus_haemolyticus,0.632432573115505,0.6534885333274962,-0.021055960211991187
192,campylobacter_jejuni,streptococcus_agalactiae,0.6340081449566193,0.6506339310429756,-0.016625786086356342
490,mycobacterium_tuberculosis,pseudomonas_aeruginosa,0.634863314429083,0.7133751832020064,-0.07851186877292349
518,yersinia_enterocolitica,legionella_pneumophila,0.636206617181666,0.6660913438296725,-0.029884726648006454
413,staphylococcus_epidermidis,streptococcus_pneumoniae,0.6371654955897743,0.6503287257470156,-0.013163230157241301
546,vibrio_parahaemolyticus,salmonella_enterica_typhimurium,0.6382311956065913,0.641243109930925,-0.0030119143243337865
378,streptococcus_anginosus,staphylococcus_haemolyticus,0.6390923187345432,0.6848039337686063,-0.04571161503406307
388,streptococcus_anginosus,listeria_monocytogenes,0.6444632409447939,0.7882331254681753,-0.14376988452338135
52,listeria_monocytogenes,streptococcus_pneumoniae,0.6450626282483805,0.7248514301732301,-0.0797888019248496
434,staphylococcus_epidermidis,streptococcus_anginosus,0.6470750054544248,0.6826353824594461,-0.03556037700502135
412,staphylococcus_epidermidis,streptococcus_salivarius,0.6504327132246177,0.6561740587356356,-0.0057413455110179035
15,streptococcus_salivarius,staphylococcus_haemolyticus,0.6526409446114085,0.6631419734619692,-0.0105010288505607
51,listeria_monocytogenes,streptococcus_salivarius,0.6552232671877034,0.7086209578921951,-0.05339769070449174
602,staphylococcus_pseudintermedius,streptococcus_pneumoniae,0.6552871498975881,0.6787077918635573,-0.02342064196596927
106,acinetobacter_baumannii,staphylococcus_aureus,0.6570118838461578,0.7143553765168246,-0.05734349267066674
101,streptococcus_suis,listeria_monocytogenes,0.6573608551826718,0.7280283635805322,-0.0706675083978604
576,enterococcus_faecium,acinetobacter_baumannii,0.6580590274635635,0.7215603304736973,-0.06350130301013379
589,enterococcus_faecium,streptococcus_anginosus,0.6605590624279835,0.8226547169059378,-0.16209565447795438
617,staphylococcus_pseudintermedius,legionella_pneumophila,0.6649119843749814,0.7208117167895677,-0.055899732414586234
428,staphylococcus_epidermidis,legionella_pneumophila,0.665407202369519,0.700105465039133,-0.034698262669613955
505,yersinia_enterocolitica,serratia_liquefaciens,0.6663476126737143,0.6748522224213851,-0.008504609747670755
609,staphylococcus_pseudintermedius,streptococcus_suis,0.667383027214437,0.6860185653159988,-0.01863553810156182
543,vibrio_parahaemolyticus,acinetobacter_baumannii,0.6694602438871797,0.7195910689872403,-0.050130825100060616
47,listeria_monocytogenes,streptococcus_agalactiae,0.6723990756561521,0.7641484229012174,-0.09174934724506534
231,legionella_pneumophila,staphylococcus_haemolyticus,0.672630520830537,0.6979249408767161,-0.0252944200461791
590,enterococcus_faecium,staphylococcus_epidermidis,0.6760884693392688,0.6892353112077136,-0.013146841868444836
563,enterococcus_faecium,streptococcus_agalactiae,0.6764056487813394,0.7661580723420579,-0.08975242356071855
568,enterococcus_faecium,streptococcus_pneumoniae,0.6773188938794035,0.770236245942476,-0.0929173520630725
601,staphylococcus_pseudintermedius,streptococcus_salivarius,0.6773808809859366,0.6935676213924649,-0.016186740406528233
623,staphylococcus_pseudintermedius,streptococcus_anginosus,0.6779584716673231,0.7299154762718418,-0.051957004604518686
511,yersinia_enterocolitica,acinetobacter_baumannii,0.67851564997397,0.6841857257454799,-0.005670075771509908
561,enterococcus_faecium,staphylococcus_haemolyticus,0.6832490330258851,0.6896728752216299,-0.006423842195744767
567,enterococcus_faecium,streptococcus_salivarius,0.683423446002757,0.7439810202560726,-0.06055757425331565
575,enterococcus_faecium,streptococcus_suis,0.6852625266722183,0.7665811440475971,-0.08131861737537882
115,acinetobacter_baumannii,listeria_monocytogenes,0.6854410889758695,0.7610614762633676,-0.07562038728749809
2,streptococcus_agalactiae,staphylococcus_aureus,0.6864170124298563,0.7723513569544795,-0.08593434452462323
547,vibrio_parahaemolyticus,escherichia_coli,0.6877567866630039,0.6895236432653107,-0.0017668566023067989
562,enterococcus_faecium,staphylococcus_aureus,0.6932125216296996,0.6940080154933406,-0.0007954938636409725
416,staphylococcus_epidermidis,listeria_monocytogenes,0.6978712516017087,0.7032230578614259,-0.005351806259717207
232,legionella_pneumophila,staphylococcus_aureus,0.6991028580437639,0.702159853605857,-0.0030569955620930456
33,mycobacterium_ulcerans,stenotrophomonas_maltophilia,0.70351169064453,0.7347662739210284,-0.03125458327649844
597,staphylococcus_pseudintermedius,streptococcus_agalactiae,0.707014463831009,0.7293823040242811,-0.022367840193272093
45,listeria_monocytogenes,staphylococcus_haemolyticus,0.7082208720259682,0.7107971059585189,-0.0025762339325506867
308,pseudomonas_aeruginosa,mycobacterium_ulcerans,0.7134678259199169,0.714495387492174,-0.0010275615722571407
362,corynebacterium_striatum,corynebacterium_ulcerans,0.71435847624665,0.7318830808311224,-0.01752460458447236
354,corynebacterium_striatum,corynebacterium_diphtheriae,0.721600276933644,0.7412367757240587,-0.019636498790414625
514,yersinia_enterocolitica,salmonella_enterica_typhimurium,0.722299396658315,0.7205444018785695,0.0017549947797455001
560,vibrio_parahaemolyticus,yersinia_enterocolitica,0.7225353523943481,0.7341412343271086,-0.011605881932760576
46,listeria_monocytogenes,staphylococcus_aureus,0.7226439361782135,0.720969168090815,0.001674768087398526
470,mycobacterium_tuberculosis,stenotrophomonas_maltophilia,0.7230230263055163,0.7310010448967407,-0.007978018591224378
473,mycobacterium_tuberculosis,mycobacterium_ulcerans,0.7248882854610252,0.9285568942061602,-0.20366860874513493
583,enterococcus_faecium,legionella_pneumophila,0.7294442620934196,0.7479178854426742,-0.01847362334925462
188,escherichia_coli,klebsiella_pneumoniae,0.7298995743633694,0.7294639575728886,0.00043561679048076396
629,staphylococcus_pseudintermedius,enterococcus_faecium,0.7310881233899913,0.7393791114263084,-0.008290988036317115
305,pseudomonas_aeruginosa,stenotrophomonas_maltophilia,0.7323805363369462,0.7826886654492118,-0.050308129112265565
241,legionella_pneumophila,listeria_monocytogenes,0.7339351210367593,0.753724001482223,-0.019788880445463675
1,streptococcus_agalactiae,staphylococcus_haemolyticus,0.7361216832972906,0.7848399484799414,-0.04871826518265088
624,staphylococcus_pseudintermedius,staphylococcus_epidermidis,0.7416727990231359,0.7403477593946881,0.0013250396284477661
515,yersinia_enterocolitica,escherichia_coli,0.7453999787972967,0.7792610602014788,-0.03386108140418209
605,staphylococcus_pseudintermedius,listeria_monocytogenes,0.7495982851128631,0.7635696805855328,-0.013971395472669679
595,staphylococcus_pseudintermedius,staphylococcus_haemolyticus,0.7511594594063713,0.751337203494297,-0.00017774408792570195
290,staphylococcus_pyogenes,streptococcus_suis,0.7520576465446995,0.8105027554183027,-0.05844510887360321
596,staphylococcus_pseudintermedius,staphylococcus_aureus,0.7539409640664133,0.7683296006967014,-0.01438863663028811
408,staphylococcus_epidermidis,streptococcus_agalactiae,0.7542536223340146,0.7888410417700655,-0.034587419436050926
93,streptococcus_suis,streptococcus_agalactiae,0.7546956605983741,0.7567839719861964,-0.0020883113878222836
184,escherichia_coli,klebsiella_michiganensis,0.7583908778890612,0.7605983463071921,-0.002207468418130909
246,legionella_pneumophila,acinetobacter_baumannii,0.7602363665485983,0.788740515805465,-0.02850414925686673
327,streptococcus_mitis,streptococcus_agalactiae,0.7672967813826074,0.7700421211557117,-0.002745339773104316
170,salmonella_enterica_typhimurium,klebsiella_pneumoniae,0.7689227758905008,0.7819490176318388,-0.01302624174133793
282,staphylococcus_pyogenes,streptococcus_salivarius,0.7689362258108509,0.8529536417712983,-0.08401741596044743
180,escherichia_coli,serratia_liquefaciens,0.7715567575492994,0.7758361742578884,-0.004279416708589001
17,streptococcus_salivarius,streptococcus_agalactiae,0.7790012872062316,0.7856995805726497,-0.006698293366418029
166,salmonella_enterica_typhimurium,klebsiella_michiganensis,0.7790149719948298,0.824458118897611,-0.04544314690278117
283,staphylococcus_pyogenes,streptococcus_pneumoniae,0.7804375632028626,0.8272485678783249,-0.04681100467546229
23,streptococcus_pneumoniae,streptococcus_agalactiae,0.7828869559534583,0.7837281838865486,-0.0008412279330903827
384,streptococcus_anginosus,streptococcus_salivarius,0.7891653284644772,0.8050189905135402,-0.015853662049063022
162,salmonella_enterica_typhimurium,serratia_liquefaciens,0.7898180068051576,0.7918874363764741,-0.0020694295713165056
87,klebsiella_michiganensis,serratia_liquefaciens,0.7923071962487765,0.8228931529768465,-0.030585956728069963
278,staphylococcus_pyogenes,streptococcus_agalactiae,0.7943758873976773,0.8443104242885021,-0.04993453689082483
380,streptococcus_anginosus,streptococcus_agalactiae,0.7969440906412182,0.8015867037666319,-0.004642613125413697
571,enterococcus_faecium,listeria_monocytogenes,0.8081121972398005,0.8082980823996738,-0.00018588515987327803
402,streptococcus_anginosus,staphylococcus_pyogenes,0.809403887702504,0.829421665184339,-0.020017777481834975
349,streptococcus_mitis,staphylococcus_pyogenes,0.8106191265249754,0.820562524644134,-0.009943398119158675
145,klebsiella_pneumoniae,serratia_liquefaciens,0.8205819505576144,0.830197038571895,-0.00961508801428057
392,streptococcus_anginosus,streptococcus_suis,0.8316659466587845,0.8427208292583905,-0.011054882599606075
404,streptococcus_anginosus,streptococcus_mitis,0.8324190263618144,0.8342863445972479,-0.0018673182354335127
331,streptococcus_mitis,streptococcus_salivarius,0.8342930140691921,0.8755185294871898,-0.04122551541799768
189,escherichia_coli,salmonella_enterica_typhimurium,0.8348369079883574,0.8687078877513488,-0.03387097976299136
385,streptococcus_anginosus,streptococcus_pneumoniae,0.8368527605587637,0.8421435496242574,-0.0052907890654937395
97,streptococcus_suis,streptococcus_salivarius,0.8533333694287806,0.8540734178792184,-0.0007400484504378468
58,corynebacterium_ulcerans,corynebacterium_diphtheriae,0.8557471149821617,0.8557929499771606,-4.583499499888344e-05
339,streptococcus_mitis,streptococcus_suis,0.8565707019634928,0.8921856681256719,-0.035614966162179074
407,staphylococcus_epidermidis,staphylococcus_aureus,0.8611624291885267,0.901589392460109,-0.04042696327158235
27,streptococcus_pneumoniae,streptococcus_salivarius,0.8704516579380849,0.8736129143103633,-0.003161256372278376
0,staphylococcus_aureus,staphylococcus_haemolyticus,0.8824751816931621,0.909899681887777,-0.027424500194614954
98,streptococcus_suis,streptococcus_pneumoniae,0.8922678497691178,0.8928412057276173,-0.0005733559584994996
332,streptococcus_mitis,streptococcus_pneumoniae,0.8976005594529615,0.9449186957534642,-0.047318136300502744
149,klebsiella_pneumoniae,klebsiella_michiganensis,0.8986557049370275,0.9098623284242426,-0.011206623487215128
406,staphylococcus_epidermidis,staphylococcus_haemolyticus,0.9169397141784144,0.9199817787680751,-0.00304206458966072
124,neisseria_lactamica,neisseria_gonorrhoeae,0.9466832949919359,0.9477025077927231,-0.0010192128007872059
